feature1,feature2,feature3,feature4,feature5,target
1.062018676191376354e+00,9.115463022293834428e+00,3.688491939140621234e+00,4.740025854219123147e+00,4.284821544892344569e+00,2.847080205198232505e+01
1.164522810924414342e+00,2.477964557251887356e+00,7.422715692297919610e+00,2.300754184569520078e-01,1.338877743862745273e+00,1.169923618267795717e+01
2.521016879135007382e-01,8.573880573235491909e+00,6.173248277817796392e+00,1.699286621185588375e+00,7.687722230537535673e+00,2.717477034500423727e+01
9.668005974515537559e+00,9.345603745300181231e+00,9.215475478121653907e+00,7.810215405743226036e-02,5.890134889852784994e+00,4.395866802681842955e+01
2.566326166390292762e+00,5.646472143098587360e+00,3.180302891605546467e+00,1.536665427726126021e+00,4.444937233583466707e+00,2.289581576691024623e+01
4.950963271763733964e+00,9.897655068476245432e+00,4.238788413854011061e-01,3.011551988972765770e+00,8.518938450883226210e+00,3.961189139778845458e+01
6.596954981260427786e+00,8.266830318458959326e+00,6.602909185597778396e+00,7.595363091461329041e+00,4.929217499970572902e+00,4.584994237881220869e+01
2.048776928975974965e+00,8.100038608371999516e+00,5.678206546639691155e+00,1.395051937868296843e+00,8.048940268708660639e+00,2.931334440227149685e+01
9.585859103625782751e+00,3.461638726284657963e+00,2.935122520864434925e+00,8.177517820756607936e-01,6.644912264494156062e+00,3.111017919746445415e+01
9.589616184964967260e+00,1.359926899916076293e+00,4.851596313193154764e+00,9.823818465324785087e-01,3.410990370981581421e-01,2.292120066828923797e+01
6.645010506676454654e+00,8.676871753434978629e+00,3.375705361260297188e+00,8.757651744100993341e+00,1.170530991510319030e+00,4.113927784655646747e+01
2.379606819174762133e+00,9.016067269067185919e+00,5.085098936906701894e+00,6.081923837970241387e+00,3.801823254250791262e-01,3.178164772273550298e+01
1.283899101478889193e+00,5.579081250085315968e-01,9.050007399496692528e+00,1.347949638709470266e+00,8.496728266087545833e+00,2.147332932353232948e+01
3.510346993724531295e+00,8.005974963657800814e+00,3.650435474567474081e+00,2.676840396928764854e+00,9.366070118905722719e-01,2.989913761950087689e+01
2.807065905741337186e+00,4.714797167172799064e+00,8.175087988967955965e+00,4.525149547686978302e+00,9.714355749376174742e+00,3.597052920995825787e+01
5.416330108548229383e+00,2.494562981144343716e-01,4.153673001912724594e+00,6.888991073865136983e+00,2.342916462498247920e+00,2.736346843860055245e+01
6.986299508481587317e+00,5.036973051815162528e+00,2.573777558311529656e-01,7.743529494802057656e+00,5.603737038140751636e+00,4.125259752962372772e+01
8.249350308109337782e-01,4.752140334622730222e+00,2.872928817747466557e+00,8.796815425879330519e+00,2.849270528072487263e+00,3.319772256622250239e+01
9.416870709741989032e+00,5.461327493471125116e+00,3.236137095467213065e+00,8.135450174175772986e+00,6.974003783657658495e+00,4.775106989663683521e+01
4.139624956958795288e+00,6.296183027065930915e+00,7.785842640282813143e+00,8.515577942834893221e+00,8.164127137140637203e+00,4.536109421221705418e+01
1.660770885934179653e+00,8.283895525035855911e+00,5.862905888377212271e-01,2.001706815505686077e+00,6.229267200659891479e+00,2.635068056058912589e+01
1.146925254469043365e+00,6.033475950562000811e+00,3.079656913635637761e+00,4.294665851546483282e+00,3.151515034454780206e+00,2.260805726838133012e+01
7.017356786490447362e-01,5.007587529219609479e+00,9.635994443948874277e+00,6.117833481601271828e+00,3.000318716171253008e+00,2.411065419977791890e+01
9.561498341240191934e+00,3.892372519522273588e+00,6.975177338688435036e+00,6.341128049224442620e+00,9.529108480388515545e+00,4.805115031945895510e+01
9.146026944948369319e+00,1.480040563500312212e+00,8.568587472942246208e-01,8.096423277988296974e+00,9.049432132968229681e+00,4.636083251917312253e+01
4.929736039228994393e+00,6.907612738337750358e+00,6.978828017841820497e-01,2.198043978564718781e+00,1.493761946567211396e+00,2.523218180760591167e+01
6.011605835500340334e+00,1.975398937661071441e+00,5.984631555085062615e-01,3.022072827360107183e+00,6.772124291139527408e+00,3.007957689171464111e+01
5.778637242618545500e+00,3.307249654946358142e+00,8.334788758433763434e+00,2.762691080120895926e+00,2.605476383656826211e+00,2.774921998333614681e+01
5.599474107895882291e+00,4.782156398457756197e+00,4.459726606003606264e+00,1.557856189540671732e+00,5.046461916329910480e+00,2.822578815443270983e+01
2.590189172754442382e+00,3.921798826190153520e+00,7.335704476706062849e+00,9.368628255593556275e+00,7.738629651893242922e+00,3.970818177744219213e+01
4.056338946232637355e+00,5.930331393287638697e+00,7.464978158757039850e+00,4.142210500958914743e+00,3.602481588123010781e+00,2.891488000454945251e+01
1.352432959558632630e+00,7.362608014758755814e+00,8.385085908076248984e+00,3.165844110299528502e+00,7.835077656425353254e+00,2.722343606910950697e+01
6.102130583369874905e+00,7.840830464032439551e+00,4.113373831496644151e+00,7.475763636496067122e+00,4.085091178976259840e+00,4.367328757065551770e+01
8.875798541945290054e-01,5.505789181349440398e+00,4.543287263886456095e+00,2.528798872015771693e+00,8.921133349667691448e+00,2.438655781326814775e+01
3.828533055360011872e+00,3.912611143228139632e-01,3.821357402025903127e+00,4.245098079003697400e+00,8.616377231941598325e+00,2.509651347715518455e+01
7.991832081050435299e+00,1.999665859079242658e+00,8.390292259588708390e+00,2.479272282536651772e+00,3.419341481642930169e+00,2.606860985375483608e+01
7.681845397749131887e-01,5.535631313436384371e-01,6.808601208111374703e+00,9.233410845217330021e+00,4.930168542378287277e+00,2.423099117305178751e+01
8.440937119585830928e+00,7.937512496926533601e+00,6.646787233813292950e+00,9.782289311177784441e+00,8.021879208763859737e+00,5.901843168205049039e+01
2.748443942142614560e+00,7.890142462211079177e+00,6.926616462839035648e+00,3.995204466363516893e+00,7.679747022711502780e-01,2.664927010369199678e+01
2.143595296180996534e+00,7.972378916433550344e+00,2.484852881360492205e+00,9.978579830233480052e+00,6.939881399885445390e+00,4.418387551368558519e+01
4.772224807176078443e+00,5.704366902119271110e+00,6.108727235414361800e+00,9.689448200326232552e+00,1.617411946315194804e+00,3.756037887917604934e+01
2.723958026607546046e+00,7.095910479712435937e+00,2.398579831435655230e+00,8.712971622020502238e+00,3.465341756581186150e+00,3.592772386299568410e+01
1.808393999158190990e+00,4.762076084981847757e-01,5.955950403179500086e+00,8.252821895545515929e+00,2.737931111487912350e+00,2.558648768689141662e+01
9.175394862588202471e+00,7.577342701180047158e+00,6.130068249878473097e-01,5.726329966747498723e+00,5.674409403252656858e+00,5.012216464571944385e+01
2.023723049359802406e+00,3.345443786657215313e+00,4.582788935837623256e+00,4.807782123741843883e-01,1.497764092858878682e+00,9.114437217702104022e+00
1.640043891105587015e+00,3.792357544563909055e+00,7.473574586765804106e+00,8.313036590972588513e+00,1.628490460170388676e+00,2.716920144927161473e+01
7.519060360067698845e+00,6.707099583881693583e+00,8.906873919138783791e+00,9.687912539451717819e+00,1.244606088099410313e+00,4.496861081550446926e+01
8.067386142081667266e-01,7.997301289520093448e+00,1.621708730858584246e+00,1.945745242572068934e+00,8.820359225258268765e+00,3.021289312461536980e+01
9.389648971025248869e+00,3.184712439229739900e+00,8.421681004379939495e+00,8.588569095636509942e+00,6.053904805020362545e+00,4.597706231024131540e+01
5.660884480631449556e+00,5.758384092456097392e+00,3.012891876427228333e+00,6.188670389389907101e+00,2.435802711085700345e+00,3.551318940055547557e+01
1.776322900756087675e+00,4.129504544240063524e+00,7.057804229844352406e+00,6.214276873514642752e+00,9.648820793397025142e+00,3.493513490666757804e+01
6.464559113657224465e+00,1.413140497959204378e+00,1.612182132925180644e+00,9.306714007783212228e-01,1.911737649970129960e+00,1.628153293564241721e+01
5.979509006791210446e+00,8.382864750148153021e+00,8.938676520674572856e+00,4.000438866850485553e+00,5.585830285872317447e+00,3.977294006489681522e+01
8.091995921508134515e+00,3.120705211951690927e+00,5.956690044386951044e+00,1.740825110536656783e+00,4.765403405180946628e+00,2.899049616191110701e+01
1.730722603634683443e+00,4.624263902991455844e+00,3.968196917675795632e+00,4.332648235004933568e+00,2.437122261065179707e+00,2.193874856331646583e+01
1.360433423785061269e+00,2.756653279198856055e+00,2.395800392439091375e+00,7.342962025844497198e+00,7.169750729815460133e+00,2.595950162673110029e+01
5.844829937642723294e+00,9.133379816877518209e-01,5.662618542800329280e+00,7.923702594059778281e-01,1.817301927623782287e-01,1.499668319097585822e+01
3.525961151376557634e+00,2.405449190638994317e+00,5.946476814330425853e+00,9.286424880696136697e+00,7.198520277711920379e+00,3.211284334043801181e+01
7.673608619709870737e+00,9.508931103706228072e+00,6.340910808965675827e+00,5.777309414098255935e+00,6.018679759527084450e+00,4.653138018421893918e+01
8.658052565674658752e+00,3.880990352069850768e+00,7.953362253880039923e+00,6.522569349771614178e+00,3.045715507819633849e+00,3.983251868824414288e+01
1.368841098409168122e-01,2.099199900869199720e+00,6.999887646268611263e+00,5.796903097452348774e+00,2.745946998202860811e+00,2.152550955607810579e+01
4.343024714010239151e+00,6.611487655814131337e+00,1.270861404898969704e+00,4.322795808512164051e+00,4.166242149819794349e+00,3.561570274915461454e+01
5.426010201202405625e+00,5.219136802184950241e+00,3.677266850678495569e+00,7.627336288125462715e+00,6.722903999121376817e-01,3.192253318439950860e+01
3.553847253434605502e-01,4.202593395983753588e+00,8.966942501708142998e+00,2.775693505296691121e+00,1.723093246976531434e+00,1.712520551840856342e+01
9.282083943293761408e+00,1.682232545825702585e+00,3.748405367135255517e+00,7.290155103364921452e+00,2.609240084776017987e+00,3.354858968653724105e+01
2.298495277936813075e+00,3.976672339315541205e+00,7.873648145968251910e+00,9.109833531625064040e+00,3.129252790977377074e-01,2.768252771304977244e+01
1.651081273719202658e+00,9.586012891469074759e+00,5.927912915489683243e+00,5.514102691538197654e+00,8.135436792839946918e+00,3.788808406207833457e+01
3.978329802844482455e-01,1.383625117297482277e-01,9.674940497015917629e+00,8.285706855726811426e+00,7.473817815582686208e+00,2.639632278734328708e+01
1.557007701448667181e+00,4.766039230432600249e+00,9.372935385658475838e+00,9.335995956239546700e+00,9.247106979528796344e-02,3.211180672287179050e+01
7.524914090061574079e+00,6.237766446710368839e-02,9.843017276705566587e+00,4.169672019956984776e+00,9.735187579800996360e+00,3.836271818698994451e+01
3.677468090306375004e+00,2.931872905734214108e+00,3.162919638346048945e+00,7.306790666385900579e+00,1.996728339301969690e+00,2.529894850236588155e+01
8.640576917926507505e+00,5.905726936267424065e+00,9.699110259492696784e+00,9.870849034861485904e+00,1.851820013021453493e+00,4.991485367725110933e+01
9.557820535760177094e+00,4.653848637918367448e-01,2.786372412310567093e-01,9.438645773285518459e+00,9.623967374499933669e+00,4.505945413607476269e+01
1.472476726719896822e+00,4.424158153889981016e+00,4.940925279881824395e+00,8.602812365183044818e+00,6.279172431961690393e+00,2.987289984799441100e+01
7.745664242016154333e+00,4.850968454312909017e+00,6.484137022418282825e+00,7.354093600258586605e+00,7.378812839173013671e+00,4.725323009233566296e+01
1.737826784672380498e-02,9.990807373006060921e-01,3.636604411044159768e+00,6.119744710354180217e-01,3.829897023677170331e+00,5.549928737877291240e+00
3.895668484721922731e+00,9.202335372777397993e+00,5.670718548946909188e+00,7.063512805336582545e+00,8.871986820862284517e+00,4.209925281991998958e+01
4.421293206493173145e+00,1.962144597382198263e-02,2.853360246254137422e+00,8.141587000374869376e+00,9.018411698000747379e+00,3.627429167916060493e+01
3.515095811182210817e+00,2.939912529790484008e+00,9.245052110687334235e+00,3.510737359827800219e+00,6.522451880766583443e+00,2.670091254840750494e+01
2.803092350505633767e+00,9.791879879074150139e-01,5.012363117860134665e+00,9.232318371181676753e+00,6.186407539273050205e+00,3.193557710918943471e+01
2.088266247837343492e+00,6.824295733676129849e+00,7.683611440976325646e+00,3.207605619149588527e+00,5.592094014310386108e+00,2.560158999396685076e+01
6.819531314673224820e+00,1.603531453804881712e+00,9.641009397724625174e+00,4.512519614498419429e+00,9.796643904720664153e+00,3.850069566200610183e+01
1.895738658444950930e+00,4.837735463096444199e+00,1.658536536758377089e+00,1.018082238393869243e-01,2.378751725752027646e+00,1.473059959287387599e+01
4.031873370680834512e+00,4.311307377242357575e+00,8.865051551042045119e+00,6.356772638808418918e+00,4.344416552185301761e+00,3.187656528030942127e+01
9.879976996098127628e+00,6.142243316266856823e+00,3.226629649849716230e+00,6.913108812107946477e+00,4.956999226830051342e+00,4.554139300108050747e+01
8.811676940681721248e+00,8.965112620633211904e+00,3.673504001211695957e+00,5.623390508601441518e+00,2.657734440463054071e+00,3.994007314000860731e+01
6.266367517425499578e+00,9.923469623196748302e+00,8.325885178221838601e+00,3.664099003028252532e+00,9.538035199349248483e-01,3.685637482458945158e+01
9.666819873735141400e+00,3.895847786777202337e+00,2.933808932668151570e+00,3.163353929055675806e+00,4.899233666388466801e+00,3.699526449093509228e+01
9.567513987490006144e+00,9.866223213334913922e+00,2.961267273523955357e+00,3.514687077474850874e+00,5.118065600660369974e+00,4.391825847746265055e+01
8.187288629735944845e-02,1.748365632441091222e+00,9.360590205048064050e+00,2.943523706136119689e-01,1.009762797205437934e+00,9.886929330263608762e+00
4.206470170337187398e+00,7.314502491590120670e+00,2.688782303903485271e+00,3.059655905538909426e+00,3.054729801243867282e+00,2.438398177437189318e+01
8.726019267536065271e+00,2.260976062274179021e+00,5.624018260131903091e+00,9.999311470188160911e+00,7.284654948930181284e+00,4.846494420852784657e+01
3.363506552969259822e+00,7.654589703324095495e+00,9.539157073856088687e+00,3.735378071525843335e+00,7.080112400693305830e+00,3.768854366884406204e+01
7.580426311938914807e-01,8.952968367541418004e+00,9.625672462431200671e-01,3.729250962615946463e+00,5.425058428622357098e+00,3.115925182726619624e+01
2.635776424502188853e+00,6.492693259871775702e+00,5.544287273924114245e+00,7.171852402981060415e+00,3.541393651221608430e+00,3.499777744494770104e+01
5.460138896526734342e+00,8.121854001812289781e+00,8.106963460014556588e+00,7.142399748518815095e+00,5.419358896149794269e+00,4.054255294808866950e+01
6.732611007744953469e+00,8.688029011205078422e-01,4.713172007107325534e+00,8.601435003046489669e+00,6.073648217266423011e+00,4.008867665478346964e+01
9.416831058250899389e+00,2.621785212940809018e+00,9.630180211077543628e-01,6.266134356038866038e+00,9.092592982038039118e-01,3.300738946806175278e+01
7.821353634244159636e+00,2.567424081490572441e+00,5.387518584436565838e+00,8.113770403016125954e+00,7.880353687002999763e+00,4.361978096097773516e+01
4.959750270792086191e+00,9.758464133154728160e+00,4.976331570908406832e+00,2.787914166910554492e+00,3.024312445516867953e+00,3.159373763598350138e+01
7.436427238772701287e+00,4.371070388905936355e+00,4.187884847854902226e+00,2.048659526993446001e-01,3.052781604210492716e+00,2.678887143902294454e+01
8.603830798416067793e+00,8.035044982271468683e+00,7.465108599826600688e+00,2.312838667571992524e-01,2.699029143169318079e-01,2.786009983862933836e+01
3.114649593908826120e+00,4.744532722181332929e+00,9.097412679862697971e+00,3.846298160055393822e+00,2.885250028628927321e+00,2.730727121865796647e+01
5.711529683047126049e+00,9.146942995496944562e+00,7.386387114622499972e+00,8.566662819793105399e+00,1.821976449230329198e+00,4.727045666866565199e+01
1.256644453137923945e+00,5.440711336888929495e+00,6.973708257172499536e+00,9.549880481625317330e+00,3.715344084564788929e+00,3.315275468378670354e+01
3.465568522036965859e+00,5.158542979015846797e+00,6.849379367067088609e+00,5.660237771153031616e+00,7.230306933325961083e+00,3.484552339328416792e+01
3.803149371124904476e+00,8.621976301852416924e+00,1.829755935839597614e+00,3.159046428283279973e+00,7.736776637703174586e+00,3.361753284511550532e+01
3.356722539793957072e+00,6.681546023700152048e+00,2.877976092729607416e+00,1.871043424332927696e+00,3.007325639531537309e+00,2.252106716286782628e+01
8.869932970378799908e+00,4.608831286917119741e+00,2.254151537382285131e+00,3.214385891650439753e+00,2.770956625681941787e-02,3.101586733858295730e+01
7.558082877570287295e+00,2.256774524328019282e+00,5.979210402705024130e+00,2.510953817714312031e-01,8.344984319735175404e+00,2.962362623174989551e+01
1.874447536363551547e+00,4.768377764269970953e-02,3.011878083654255800e+00,9.204871188372717228e+00,2.626142180446358054e+00,2.358309360992037895e+01
5.034788381179113870e+00,4.072298443577043514e+00,2.942492583320866828e+00,9.273535786015708382e+00,7.889949080537266290e+00,4.448874745570393685e+01
7.619133153738571806e+00,5.261071244812397296e+00,8.248616737298371859e+00,4.584286582112536479e+00,4.651895504715556129e+00,3.893685900127582045e+01
4.937740634134637929e+00,2.369102252245709472e+00,9.236518593869899263e+00,2.587506748785491695e+00,1.981594999394650225e+00,2.404379150374087715e+01
2.437517933315852758e+00,8.173521165659389354e+00,7.685456376763616149e+00,4.271068084560681655e+00,1.378190462458250831e-01,2.420329827226614228e+01
9.757350332508856638e+00,1.325309774903633553e+00,8.514226765922392914e+00,7.817230866307523840e+00,9.380757817113650532e+00,4.761636331008426026e+01
7.733985390852887498e+00,3.313715908270285837e+00,2.319140434141694129e+00,3.776908204064148844e+00,2.030871705166745755e+00,3.080417678823460648e+01
7.195747477449508267e+00,8.265186324941105056e+00,6.464388923972480328e+00,1.860927313091020885e+00,3.738471102864571183e-01,3.078250887472850295e+01
5.804012668569644262e+00,4.626731050796135669e+00,1.997039281990323767e+00,3.680839022202910815e+00,5.414662556089532508e+00,3.183625702886066833e+01
6.329171122765795410e+00,4.766437775428182810e+00,9.713928217354078853e+00,4.622640047085602166e-01,6.582079130268984279e+00,2.903833562967410131e+01
9.095579017878257844e+00,2.365642111132250314e+00,2.137071880691376879e+00,7.622328074825821531e+00,4.863737941052360014e+00,4.128525402030550850e+01
9.921775066978819169e+00,5.891236204917121633e+00,9.234419334879927277e+00,1.221051966342190376e-01,1.545396204757051306e+00,3.244651901507639735e+01
6.844190447515896558e+00,4.164663698974459649e+00,8.359645694289802975e+00,4.288980925565181401e+00,7.129966963549856374e+00,3.545951952727566692e+01
5.661600170334581961e+00,1.199035673286228398e+00,7.179512067070323411e+00,7.063718013476981028e+00,1.157181512132147150e+00,2.629007232923112269e+01
5.619114578077289757e+00,3.356500175487183490e+00,4.588497820457755338e+00,4.227586930307759339e+00,1.047744042491886018e+00,2.413462002934738848e+01
1.580229862912797545e+00,8.680861614365020795e-01,1.924470136033619161e+00,8.524443864977456542e+00,2.452264926293290515e-01,2.065779386903344417e+01
4.316172502868560912e+00,8.009363887030907847e+00,1.002582045273900935e+00,2.277135901589646405e+00,7.274397075582869299e+00,3.257538321392326708e+01
6.475524325933525560e+00,5.630238367151660484e+00,1.716408166281807590e+00,7.945310119658656411e+00,1.414141118812960451e+00,3.369915724433444382e+01
1.347978947230642488e+00,7.950350443033543435e+00,3.692233278840753030e+00,3.126171159233468444e+00,2.786720513102364016e+00,2.598718487674017652e+01
3.249721063676014321e+00,3.405875997076051931e+00,6.963676936065396283e+00,2.402622011512725031e+00,3.253264534739048752e+00,1.948968899781871045e+01
7.762115084700661249e+00,9.131505733137121439e+00,6.128359702284322807e+00,1.051182294628070224e+00,5.415846607086228559e+00,3.986569081507317236e+01
6.277788742244062803e+00,3.140526970069474899e+00,8.280003729268972990e+00,7.820788107571781111e+00,5.753067067202898954e+00,4.077699586514854246e+01
1.450155894271119017e+00,6.973814656840916726e+00,8.953486638415220966e+00,2.501011097732362742e+00,9.586858956840082158e+00,3.409729916901541458e+01
7.713023970302836041e+00,3.003215747791123658e+00,6.168211241115817423e+00,3.078479320806945196e+00,9.946787609389406981e-01,2.467737631743785442e+01
8.241486696206854035e+00,6.658070345090322917e+00,6.140006512807218542e+00,1.421728807132334182e+00,3.773771131697970738e+00,3.867337030700064560e+01
8.766360800049110225e+00,1.633044607769063017e+00,4.790288699711853226e-01,1.911514768901753092e+00,2.501800071748640164e+00,2.613950561489400570e+01
7.836425237658834142e+00,6.481414711893314085e+00,1.734274680649217082e-01,1.728965274119664830e-01,5.668964288000553964e+00,2.815494200896725374e+01
6.332924423782887224e+00,1.254218809155539516e+00,6.104621520835592285e+00,2.403519104195400935e+00,3.367213424605472127e+00,2.487882483263247124e+01
4.088315803843412866e+00,1.161947962342796403e+00,9.630936054449550809e+00,9.737644536275610108e+00,4.450016890894073818e+00,3.557004094130601146e+01
2.574664780802746744e+00,9.585944465253112057e+00,8.180573965471907627e+00,7.242286055582320081e+00,4.618117872776393185e+00,3.707938460421249260e+01
4.105787014411721003e+00,7.793492722768517567e+00,5.196136777646266580e+00,6.605821388208080513e+00,5.661929816084119160e+00,4.050093505562112028e+01
7.121854071513629592e+00,9.410500407840094450e-01,3.776210926357868036e+00,1.670891885098650942e+00,2.420439000235355742e+00,2.404846569246392107e+01
2.008242765381807793e+00,5.033222993038651616e+00,1.899298850991870680e-01,9.639676020084440466e+00,5.189638264095711939e+00,3.274007870906216056e+01
5.257151420438899159e-01,6.820538403617591783e+00,2.688880500978765298e+00,1.067675925884298271e+00,8.303036859749948206e+00,2.293133588078850238e+01
1.979076029143241877e+00,1.047542688596313498e+00,5.690645260383198067e-01,7.285577435341670238e+00,6.552712473227679801e+00,2.468170004035991028e+01
8.199140586074071813e-02,2.214805404483036533e+00,7.046820311167495632e+00,1.521408547039523329e+00,5.767507831261645457e+00,1.200057225171668840e+01
2.131564667521073098e+00,4.492342848107872655e+00,8.674230618017810812e+00,3.025964273009860150e+00,6.859723899252312407e+00,2.431568338562795972e+01
4.382812327828011334e+00,9.615525430148830210e-01,3.606349936518009613e+00,8.412800663481075247e+00,9.730462422682283119e+00,3.566267511049844785e+01
8.450816706160052760e+00,1.622283907735506681e+00,3.455092984490846231e+00,8.311881586067501715e+00,5.538959343957654546e+00,4.146465645902135577e+01
7.761857971144081603e+00,7.777832666167901365e+00,7.108790063011960481e-01,3.424065656010231162e+00,4.790215054529671335e+00,4.015792672191926016e+01
9.452247215803879499e+00,8.982288010160042191e+00,4.230319829312198188e+00,9.566592748691504777e-01,4.045422868803817629e+00,3.781912291409342686e+01
5.359033326412808051e+00,9.043971913990313638e+00,2.948792671412170385e+00,3.088641456689873444e+00,6.271832345478410176e+00,3.580720112578876524e+01
5.051915550713790282e+00,1.958689590588065244e+00,1.447272488425793702e+00,4.894972098053465892e+00,7.793909564002804657e+00,3.156332900513997686e+01
7.788312515567874073e+00,9.758036873205908179e+00,3.827181981579946601e+00,3.919893268102609962e+00,1.819494780529229416e-02,3.500248265333889464e+01
8.299173651954891540e+00,6.466284440680506229e+00,7.699221187318908477e+00,4.706231999448030834e+00,9.201934886408647429e+00,4.565321199579899769e+01
2.911379783271439425e-01,1.152811827378883436e+00,3.760173349715031144e+00,8.510590811357210406e-01,8.788788196507191230e-01,6.288190125888933224e+00
5.668726793505451056e+00,2.161220195699175228e+00,6.265352105571294850e+00,9.293998221452582698e+00,8.238822097031292202e+00,3.997944821458113296e+01
2.484303875538083073e+00,8.966292611132298251e-01,9.501924682159202717e+00,9.944959313733248152e+00,3.744948994651791985e+00,3.133145842414819526e+01
4.606772611425610009e+00,1.453336613300665325e+00,7.101807927776812690e+00,4.218336068528408589e+00,8.030151452544092905e+00,2.578499350420752734e+01
5.772967114245703968e+00,4.278380916663371281e-01,3.349545405035974088e+00,8.085961706701535689e+00,6.881138813839267954e+00,3.811147015100097946e+01
6.325319473789154934e+00,6.725046423160781828e+00,6.050368756235982026e+00,6.411243265875744335e+00,6.204211046408709684e+00,4.508187492322541345e+01
5.334279395046582550e+00,7.577471254274130708e+00,3.694925635212319648e+00,4.752383386405015564e+00,4.014495569196898650e+00,3.627693842234150878e+01
2.092104911219274666e+00,3.218889624998842791e+00,5.501507760990065332e-01,3.255276339226107485e+00,3.905830929331290946e+00,2.342031232918438732e+01
9.338409764882382724e-01,2.204551297120966868e+00,2.495417474428409665e+00,2.274702082086887955e+00,3.502217015239492692e+00,1.347454380062971424e+01
1.448761050699738373e+00,7.315013568444493686e+00,3.426548553177531709e+00,1.223652340216979661e+00,5.935997813267829493e+00,2.333434424803228069e+01
1.796481751174227037e+00,5.805632067769372906e-01,1.632921420247428479e+00,4.199948120491418635e+00,6.935089719274357911e+00,2.132653943619500936e+01
6.415008847712600826e+00,5.205979359825141373e-02,7.932906525140860587e+00,3.356877784624940908e+00,6.797156909555698512e+00,2.844521116284569828e+01
3.267317170693284645e-01,3.937882433723107756e+00,1.961050131910302419e-01,8.163455351451151643e+00,1.869671805161643441e+00,2.193325069897842283e+01
6.745479075190917939e+00,2.770661627261115090e+00,1.353511143376476822e+00,9.302953390465765082e+00,5.950246157866221353e+00,3.874486230469709369e+01
8.906310472988931082e+00,3.065994016506391695e+00,8.298353336783945267e+00,9.416823334062824458e+00,3.951838267867882060e+00,4.540842552858683234e+01
9.041310511984470111e+00,3.350857426791099769e+00,3.245999991272911167e+00,9.957326721950957804e+00,9.524104481773523645e+00,4.936489285553004436e+01
2.286183459714750121e+00,8.372020270371454131e+00,3.424578776409020975e+00,9.792433739780268098e+00,8.498176287600632151e+00,4.674624980702637345e+01
9.049193013125382379e+00,5.736735114895584964e+00,2.941513523211804149e+00,1.975250063767099995e+00,5.278719205461330333e+00,3.562999354354362680e+01
6.715157252329823301e+00,7.417886351237006792e+00,1.703832125629628491e+00,5.358879925710620995e+00,4.361098200952180370e+00,3.894806563987456371e+01
2.082242109778119854e+00,5.529623173588239737e+00,2.759137218064574348e+00,5.350545571095501884e+00,2.001093449008772840e+00,2.843777753498896033e+01
8.999425369158052135e+00,3.381028249195905389e+00,6.103346026577930239e+00,1.219329874198958885e+00,6.300171925284672625e+00,3.578388560049575062e+01
2.720403392914083618e+00,9.565315903711672618e+00,3.941542660413308585e+00,6.074065567118579700e+00,2.158133656632963415e+00,3.541137042407462587e+01
8.614762028763999879e+00,8.043329181204661893e+00,2.456353122757715113e+00,9.110485080061057062e+00,4.015502203412768534e-01,4.490333642230136491e+01
7.525731205167397242e+00,4.578687853426442800e+00,8.354593944769639791e+00,4.654859674360079858e+00,6.558209567040296228e-01,3.597429480409336122e+01
2.265455322958469520e+00,9.943748347169384161e+00,3.341776027693686757e+00,1.603052170254328779e+00,8.058308258054887929e+00,3.048813557513540928e+01
4.506982739050080511e-01,6.640875146876257240e-01,2.975187794543661113e+00,4.740097463539671985e-01,9.957126838923056056e+00,1.389853717307578407e+01
6.911288860821325208e+00,5.195864408573571680e+00,8.051663899562637283e+00,6.624868006119336350e+00,1.732649536758945619e+00,3.938313315965749695e+01
2.196337996488892941e+00,8.676942857212914362e+00,3.369613267738214013e+00,4.476403426248784179e+00,3.911357121233465239e+00,2.836183246718185558e+01
5.202981200504241954e-01,7.045737172836195050e+00,5.400740807862156601e+00,6.761400818139302160e+00,2.782313896671433362e+00,2.578949458685547569e+01
4.069139083269767809e+00,1.926497622716479841e+00,4.196826314371977062e+00,6.534914117970338054e+00,9.446890431924680698e+00,3.822622672564656199e+01
6.634571998860076647e+00,5.251597299929987805e+00,4.163672224981613823e+00,1.055496842609803254e+00,4.770742969319902826e+00,2.849050343575887112e+01
1.551080931606437785e+00,5.821871830790900759e+00,7.302470776105839612e+00,9.464956116881923620e+00,2.968528676879666151e+00,3.798768287177283298e+01
3.969055387575330052e+00,1.829519395253322855e+00,8.779405098804325291e+00,8.240772244494227294e+00,7.749598946732358939e+00,3.420231830230306258e+01
5.729003854990133426e-01,5.567194419749216472e+00,2.350135620354691035e+00,1.196851967223069302e+00,7.816131001833893421e+00,1.833566054850119897e+01
2.115813751076819571e+00,5.008116982476695789e+00,5.260963484005407587e+00,2.132820040389715732e+00,4.922611663223822376e+00,2.621419638742498393e+01
5.281989759999694556e-01,7.244963849217800345e-04,8.803219316643701831e+00,4.155887020861522174e+00,9.074197989533555386e+00,2.044612594946252315e+01
4.963073597282595451e+00,4.311082945881647532e+00,2.959121406586072922e+00,8.168893759303874624e-01,3.096946492645218374e+00,2.019049137769835767e+01
6.084702651738416179e+00,7.627863472229892139e+00,5.408255176538436793e+00,7.582558436964188076e+00,1.577515916589874445e+00,3.988535800747133919e+01
5.832399316791737398e+00,8.826032270257103463e+00,2.179602076408033717e+00,2.276689383929903165e+00,7.484325130680505644e+00,3.674926560649286955e+01
